# This automated data download from the USGS sediment portal have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#
# Field name  Field description  Units
# agency_cd  Data reporting agency    
# site_no  USGS site identifier    
# datetime  Date/time of sample collection    
"# DAILY_FLOW  Discharge, mean daily, in cubic feet per second"
"# DAILY_FLOW_QUAL  daily flow data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSC  Suspended-sediment concentration, mean daily, in milligrams per liter"
"# DAILY_SSC_QUAL  Suspended-sediment concentration data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSL  Suspended-sediment load, mean daily, in tons per day"
"# DAILY_SSL_QUAL  Suspended-sediment load data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
#
# Missing data (empty values in a column) indicates that this data field was not present within the USGS National Water Information System
#
agency_cd,site_no,datetime,DAILY_FLOW,DAILY_FLOW_QUAL,DAILY_SSC,DAILY_SSC_QUAL,DAILY_SSL,DAILY_SSL_QUAL
USGS,03432100,2008-02-02,249,A
USGS,03432100,2008-02-03,180,A
USGS,03432100,2008-02-04,300,A
USGS,03432100,2008-02-05,295,A
USGS,03432100,2008-02-06,712,A
USGS,03432100,2008-02-07,262,A
USGS,03432100,2008-02-08,170,A
USGS,03432100,2008-02-09,124,A
USGS,03432100,2008-02-10,91.6,A
USGS,03432100,2008-02-11,72.5,A
USGS,03432100,2008-02-12,98.2,A
USGS,03432100,2008-02-13,289,A
USGS,03432100,2008-02-14,169,A
USGS,03432100,2008-02-15,123,A
USGS,03432100,2008-02-16,94.9,A
USGS,03432100,2008-02-17,118,A
USGS,03432100,2008-02-18,141,A
USGS,03432100,2008-02-19,93.6,A
USGS,03432100,2008-02-20,73.9,A
USGS,03432100,2008-02-21,61.0,A
USGS,03432100,2008-02-22,63.9,A
USGS,03432100,2008-02-23,56.8,A
USGS,03432100,2008-02-24,49.4,A
USGS,03432100,2008-02-25,45.8,A
USGS,03432100,2008-02-26,49.3,A
USGS,03432100,2008-02-27,46.6,A
USGS,03432100,2008-02-28,41.8,A
USGS,03432100,2008-02-29,47.3,A
USGS,03432100,2008-03-01,85.6,A
USGS,03432100,2008-03-02,72.6,A
USGS,03432100,2008-03-03,62.3,A
USGS,03432100,2008-03-04,275,A
USGS,03432100,2008-03-05,204,A
USGS,03432100,2008-03-06,139,A
USGS,03432100,2008-03-07,183,A
USGS,03432100,2008-03-08,197,A
USGS,03432100,2008-03-09,156,A
USGS,03432100,2008-03-10,123,A
USGS,03432100,2008-03-11,97.2,A
USGS,03432100,2008-03-12,80.6,A
USGS,03432100,2008-03-13,67.7,A
USGS,03432100,2008-03-14,66.4,A
USGS,03432100,2008-03-15,176,A
USGS,03432100,2008-03-16,211,A
USGS,03432100,2008-03-17,140,A
USGS,03432100,2008-03-18,102,A
USGS,03432100,2008-03-19,115,A
USGS,03432100,2008-03-20,126,A
USGS,03432100,2008-03-21,89.8,A
USGS,03432100,2008-03-22,73.2,A
USGS,03432100,2008-03-23,59.5,A
USGS,03432100,2008-03-24,51.2,A
USGS,03432100,2008-03-25,45.6,A
USGS,03432100,2008-03-26,41.8,A
USGS,03432100,2008-03-27,39.2,A
USGS,03432100,2008-03-28,36.8,A
USGS,03432100,2008-03-29,111,A
USGS,03432100,2008-03-30,392,A
USGS,03432100,2008-03-31,196,A
USGS,03432100,2008-04-01,519,A
USGS,03432100,2008-04-02,292,A
USGS,03432100,2008-04-03,476,A
USGS,03432100,2008-04-04,1260,A
USGS,03432100,2008-04-05,690,A
USGS,03432100,2008-04-06,312,A
USGS,03432100,2008-04-07,223,A
USGS,03432100,2008-04-08,179,A
USGS,03432100,2008-04-09,153,A
